Produkttyp,Valor,SIX Symbol,ISIN,Basiswert,Name,Fälligkeitsdatum,Währung,Geld,Brief
Warrant mit Knock-Out,59795336,TUSLLU,CH0597953360,Tesla Inc,Open End Turbo Call Warrant,Open End,CHF,0.93,0.94
Warrant mit Knock-Out,59795335,TUSLKU,CH0597953352,Tesla Inc,Open End Turbo Call Warrant,Open End,CHF,0.49,0.5
Warrant mit Knock-Out,59795334,MUSFGU,CH0597953345,Microsoft,Open End Turbo Call Warrant,Open End,CHF,0.206,0.216
Warrant mit Knock-Out,59795333,GUOOEU,CH0597953337,Alphabet Inc. C,Open End Turbo Call Warrant,Open End,CHF,0.443,0.453
Warrant mit Knock-Out,59795332,GUOLCU,CH0597953329,Barrick Gold,Open End Turbo Call Warrant,Open End,CHF,0.75,0.76
Warrant mit Knock-Out,59795331,GUOLBU,CH0597953311,Barrick Gold,Open End Turbo Call Warrant,Open End,CHF,0.4,0.41
Warrant mit Knock-Out,59795330,ATMD7U,CH0597953303,AMD,Open End Turbo Call Warrant,Open End,CHF,0.54,0.55
Warrant mit Knock-Out,59795328,XSPT8U,CH0597953287,Platinum oz./USD,Open End Turbo Put Warrant,Open End,CHF,0.2,0.21
Warrant mit Knock-Out,59795327,XSPT7U,CH0597953279,Platinum oz./USD,Open End Turbo Put Warrant,Open End,CHF,0.18,0.19
Warrant mit Knock-Out,59795326,XSPT6U,CH0597953261,Platinum oz./USD,Open End Turbo Put Warrant,Open End,CHF,0.16,0.17
Warrant mit Knock-Out,59795325,XSPT5U,CH0597953253,Platinum oz./USD,Open End Turbo Put Warrant,Open End,CHF,0.15,0.16
Warrant mit Knock-Out,59795324,XSPT4U,CH0597953246,Platinum oz./USD,Open End Turbo Put Warrant,Open End,CHF,0.13,0.14
Warrant mit Knock-Out,59795323,UTSDFU,CH0597953238,USD/CHF,Open End Turbo Put Warrant,Open End,CHF,0.77,0.78
Warrant mit Knock-Out,59795322,ETUREU,CH0597953220,EUR/CHF,Open End Turbo Put Warrant,Open End,CHF,1.07,1.08
Warrant mit Knock-Out,59795321,ETURDU,CH0597953212,EUR/CHF,Open End Turbo Put Warrant,Open End,CHF,0.97,0.98
Mini-Future,59794935,,CH0597949350,Volkswagen VZ,Long Mini-Future,Open End,CHF,1.917999983,1.968000054
Mini-Future,59794934,,CH0597949343,Deutsche Bank,Long Mini-Future,Open End,CHF,0.244000003,0.254000008
Mini-Future,59794933,,CH0597949335,Deutsche Bank,Long Mini-Future,Open End,CHF,0.232999995,0.243000001
Mini-Future,59794932,,CH0597949327,Deutsche Bank,Long Mini-Future,Open End,CHF,0.222000003,0.231999993
Mini-Future,59794931,,CH0597949319,Deutsche Bank,Long Mini-Future,Open End,CHF,0.210999995,0.221000001
Mini-Future,59794930,,CH0597949301,Deutsche Bank,Long Mini-Future,Open End,CHF,0.200000003,0.209999993
Mini-Future,59794929,,CH0597949293,Deutsche Bank,Long Mini-Future,Open End,CHF,0.188999996,0.199000001
Mini-Future,59794928,,CH0597949285,Deutsche Bank,Long Mini-Future,Open End,CHF,0.178000003,0.187999994
Mini-Future,59794927,,CH0597949277,Deutsche Bank,Long Mini-Future,Open End,CHF,0.166999996,0.177000001
Mini-Future,59794926,,CH0597949269,Deutsche Bank,Long Mini-Future,Open End,CHF,0.156000003,0.165999994
Warrant mit Knock-Out,59794924,,CH0597949244,BNP Paribas,Open End Turbo Call Warrant,Open End,CHF,0.405999988,0.43599999
Warrant mit Knock-Out,59794923,,CH0597949236,Volkswagen VZ,Open End Turbo Call Warrant,Open End,CHF,1.616000056,1.666000009
Warrant mit Knock-Out,59794922,,CH0597949228,Volkswagen VZ,Open End Turbo Call Warrant,Open End,CHF,1.506000042,1.555999994
Warrant mit Knock-Out,59794921,,CH0597949210,Deutsche Bank,Open End Turbo Call Warrant,Open End,CHF,0.163000003,0.182999998
Warrant mit Knock-Out,59794920,,CH0597949202,Deutsche Bank,Open End Turbo Call Warrant,Open End,CHF,0.108000003,0.128000006
Warrant mit Knock-Out,59794919,,CH0597949194,Beiersdorf,Open End Turbo Call Warrant,Open End,CHF,1.781999946,1.832000017
Warrant mit Knock-Out,59794918,,CH0597949186,Beiersdorf,Open End Turbo Call Warrant,Open End,CHF,1.450999975,1.501000047
Mini-Future,59794917,,CH0597949178,Continental,Short Mini-Future,Open End,CHF,0.894999981,0.995000005
Mini-Future,59794916,,CH0597949160,DAX,Long Mini-Future,Open End,CHF,21.73699951,21.74600029
Mini-Future,59794915,,CH0597949152,DAX,Long Mini-Future,Open End,CHF,16.65299988,16.66200066
Mini-Future,59794914,,CH0597949145,DAX,Long Mini-Future,Open End,CHF,11.56900024,11.57800007
Warrant mit Knock-Out,59794899,,CH0597948998,GBP/USD,Open End Turbo Put Warrant,Open End,CHF,0.582000017,0.583999991
Warrant mit Knock-Out,59794898,,CH0597948980,GBP/USD,Open End Turbo Put Warrant,Open End,CHF,0.398999989,0.400999993
Mini-Future,59794896,,CH0597948964,EUR/CHF,Long Mini-Future,Open End,CHF,0.499000013,0.518999994
Mini-Future,59794895,,CH0597948956,EUR/CHF,Long Mini-Future,Open End,CHF,0.419999987,0.439999998
Mini-Future,59794894,,CH0597948949,EUR/CHF,Long Mini-Future,Open End,CHF,0.360000014,0.379999995
Warrant mit Knock-Out,59794893,,CH0597948931,USD/CHF,Open End Turbo Call Warrant,Open End,CHF,1.550999999,1.552000046
Warrant mit Knock-Out,59794892,,CH0597948923,USD/CHF,Open End Turbo Call Warrant,Open End,CHF,1.350999951,1.351999998
Mini-Future,59794891,SPAPIU,CH0597948915,Volkswagen VZ,Long Mini-Future,Open End,CHF,0.35,0.36
Mini-Future,59794890,SPAPHU,CH0597948907,SAP SE,Long Mini-Future,Open End,CHF,0.473,0.483
Warrant mit Knock-Out,59794889,GQOLAU,CH0597948899,Barrick Gold,Open End Turbo Put Warrant,Open End,CHF,0.3,0.31
Warrant mit Knock-Out,59794888,APMZ7U,CH0597948881,Amazon.com,Open End Turbo Put Warrant,Open End,CHF,0.62,0.63
Warrant mit Knock-Out,59794887,APAP5U,CH0597948873,Apple,Open End Turbo Put Warrant,Open End,CHF,0.18,0.19
Mini-Future,59794840,,CH0597948402,Royal Dutch Shell plc,Short Mini-Future,Open End,CHF,0.344999999,0.395000011
Mini-Future,59794839,,CH0597948394,Total SE,Short Mini-Future,Open End,CHF,0.76700002,0.806999981
Mini-Future,59794838,,CH0597948386,Total SE,Short Mini-Future,Open End,CHF,0.656000018,0.69599998
Mini-Future,59794837,,CH0597948378,Deutsche Bank,Short Mini-Future,Open End,CHF,0.248999998,0.259000003
Mini-Future,59794836,,CH0597948360,Deutsche Bank,Short Mini-Future,Open End,CHF,0.237000003,0.246999994
Mini-Future,59794835,,CH0597948352,Deutsche Bank,Short Mini-Future,Open End,CHF,0.225999996,0.236000001
Mini-Future,59794834,,CH0597948345,Deutsche Bank,Short Mini-Future,Open End,CHF,0.215000004,0.224999994
Warrant mit Knock-Out,59794746,,CH0597947461,PayPal,Open End Turbo Call Warrant,Open End,CHF,2.334000111,2.344000101
Warrant mit Knock-Out,59794741,,CH0597947412,Oracle Corp,Open End Turbo Call Warrant,Open End,CHF,0.485000014,0.495000005
Warrant mit Knock-Out,59794740,,CH0597947404,Oracle Corp,Open End Turbo Call Warrant,Open End,CHF,0.301999986,0.312000006
Warrant mit Knock-Out,59794739,,CH0597947396,Nike,Open End Turbo Call Warrant,Open End,CHF,0.578999996,0.588999987
Warrant mit Knock-Out,59794737,,CH0597947370,Netflix,Open End Turbo Call Warrant,Open End,CHF,0.370000005,0.379999995
Warrant mit Knock-Out,59794736,,CH0597947362,Netflix,Open End Turbo Call Warrant,Open End,CHF,0.324999988,0.335000008
Warrant mit Knock-Out,59794735,,CH0597947354,Netflix,Open End Turbo Call Warrant,Open End,CHF,0.279000014,0.289000005
Warrant mit Knock-Out,59794734,,CH0597947347,Netflix,Open End Turbo Call Warrant,Open End,CHF,0.233999997,0.244000003
Warrant mit Knock-Out,59794730,,CH0597947305,MasterCard,Open End Turbo Call Warrant,Open End,CHF,0.301999986,0.312000006
Warrant mit Knock-Out,59794729,,CH0597947297,MasterCard,Open End Turbo Call Warrant,Open End,CHF,0.261000007,0.270999998
Warrant mit Knock-Out,59794728,,CH0597947289,MasterCard,Open End Turbo Call Warrant,Open End,CHF,0.215000004,0.224999994
Warrant mit Knock-Out,59794727,,CH0597947271,MasterCard,Open End Turbo Call Warrant,Open End,CHF,0.166999996,0.177000001
Warrant mit Knock-Out,59794725,,CH0597947255,DAX,Open End Turbo Put Warrant,Open End,CHF,2.999000072,3.007999897
Warrant mit Knock-Out,59794723,TRSLIU,CH0597947230,Tesla Inc,Open End Turbo Call Warrant,Open End,CHF,0.85,0.86
Warrant mit Knock-Out,59794722,TRSLHU,CH0597947222,Tesla Inc,Open End Turbo Call Warrant,Open End,CHF,0.79,0.8
Warrant mit Knock-Out,59794721,TRSLGU,CH0597947214,Tesla Inc,Open End Turbo Call Warrant,Open End,CHF,0.72,0.73
Warrant mit Knock-Out,59794720,TRSLFU,CH0597947206,Tesla Inc,Open End Turbo Call Warrant,Open End,CHF,0.66,0.67
Warrant mit Knock-Out,59794719,TRSLEU,CH0597947198,Tesla Inc,Open End Turbo Call Warrant,Open End,CHF,0.6,0.61
Warrant mit Knock-Out,59794712,NQFL5U,CH0597947123,Netflix,Open End Turbo Call Warrant,Open End,CHF,0.2,0.21
Warrant mit Knock-Out,59794710,TRSLLU,CH0597947107,Tesla Inc,Open End Turbo Put Warrant,Open End,CHF,0.71,0.72
Warrant mit Knock-Out,59794707,NQVD8U,CH0597947073,NVIDIA Corp,Open End Turbo Put Warrant,Open End,CHF,1.73,1.74
Warrant mit Knock-Out,59794706,MQSF1U,CH0597947065,Microsoft,Open End Turbo Put Warrant,Open End,CHF,0.15,0.16
Mini-Future,59794704,SQAPFU,CH0597947040,SAP SE,Long Mini-Future,Open End,CHF,0.534,0.544
Mini-Future,59794702,RQDSDU,CH0597947024,Royal Dutch Shell plc,Long Mini-Future,Open End,CHF,0.298,0.308
Mini-Future,59794701,DQBKCU,CH0597947016,Deutsche Bank,Long Mini-Future,Open End,CHF,0.313,0.323
Warrant mit Knock-Out,59794700,DPBK7U,CH0597947008,Deutsche Bank,Open End Turbo Call Warrant,Open End,CHF,0.46,0.47
Warrant mit Knock-Out,59794699,DPBK6U,CH0597946992,Deutsche Bank,Open End Turbo Call Warrant,Open End,CHF,0.37,0.38
Mini-Future,59794698,DPAX9U,CH0597946984,DAX,Long Mini-Future,Open End,CHF,1.14,1.15
Mini-Future,59794458,,CH0597944583,Gold,Short Mini-Future,Open End,CHF,1.121000051,1.123999953
Mini-Future,59794457,,CH0597944575,Gold,Short Mini-Future,Open End,CHF,1.075999975,1.078999996
Mini-Future,59794451,,CH0597944518,GBP/USD,Long Mini-Future,Open End,CHF,0.432999998,0.435000002
Mini-Future,59794450,,CH0597944500,GBP/USD,Long Mini-Future,Open End,CHF,0.342999995,0.344999999
Mini-Future,59794449,,CH0597944492,GBP/USD,Long Mini-Future,Open End,CHF,0.25,0.252000004
Mini-Future,59794434,,CH0597944344,EUR/JPY,Long Mini-Future,Open End,CHF,0.344000012,0.345999986
Mini-Future,59794433,,CH0597944336,EUR/JPY,Long Mini-Future,Open End,CHF,0.300999999,0.303000003
Mini-Future,59794432,,CH0597944328,EUR/USD,Long Mini-Future,Open End,CHF,0.293000013,0.294999987
Mini-Future,59794397,FCHZCU,CH0597943973,EUR/CHF,Long Mini-Future,Open End,CHF,0.33,0.34
Warrant mit Knock-Out,59794394,OCHXBU,CH0597943940,EUR/CHF,Open End Turbo Call Warrant,Open End,CHF,0.24,0.25
Warrant mit Knock-Out,59794392,OCHCDU,CH0597943924,USD/CHF,Open End Turbo Call Warrant,Open End,CHF,0.75,0.76
Warrant mit Knock-Out,59794391,OCHRCU,CH0597943916,USD/CHF,Open End Turbo Call Warrant,Open End,CHF,0.25,0.26
Mini-Future,59794390,,CH0597943908,S&P 500 Index,Short Mini-Future,Open End,CHF,5.462999821,5.47300005
Mini-Future,59794389,,CH0597943890,NASDAQ 100 Index,Short Mini-Future,Open End,CHF,23.7859993,23.79599953
Mini-Future,59794388,,CH0597943882,NASDAQ 100 Index,Short Mini-Future,Open End,CHF,5.519000053,5.528999805
Mini-Future,59794387,,CH0597943874,Dow Jones Industrial Average Index,Short Mini-Future,Open End,CHF,6.933000088,6.94299984
Mini-Future,59794383,,CH0597943833,Dow Jones Industrial Average Index,Long Mini-Future,Open End,CHF,5.459000111,5.468999863
Mini-Future,59794378,,CH0597943783,Barrick Gold,Long Mini-Future,Open End,CHF,0.702000022,0.712000012
Mini-Future,59794375,,CH0597943759,Amazon.com,Long Mini-Future,Open End,CHF,3.102999926,3.112999916
Mini-Future,59794374,,CH0597943742,Tesla Inc,Short Mini-Future,Open End,CHF,1.452999949,1.47300005
Mini-Future,59794373,,CH0597943734,NVIDIA Corp,Short Mini-Future,Open End,CHF,1.76699996,1.77699995
Mini-Future,59794372,,CH0597943726,Alphabet Inc. C,Short Mini-Future,Open End,CHF,4.978000164,4.987999916
Mini-Future,59794371,,CH0597943718,Alphabet Inc. C,Short Mini-Future,Open End,CHF,4.815999985,4.826000214
Warrant mit Knock-Out,59794346,,CH0597943460,S&P 500 Index,Turbo Put Warrant,30.06.21,CHF,0.680999994,0.690999985
Warrant mit Knock-Out,59794345,,CH0597943452,S&P 500 Index,Turbo Put Warrant,30.03.21,CHF,0.63499999,0.644999981
Warrant mit Knock-Out,59794344,,CH0597943445,NASDAQ 100 Index,Turbo Put Warrant,30.06.21,CHF,6.43200016,6.441999912
Warrant mit Knock-Out,59794343,,CH0597943437,NASDAQ 100 Index,Turbo Put Warrant,30.06.21,CHF,5.912000179,5.921999931
Warrant mit Knock-Out,59794342,,CH0597943429,NASDAQ 100 Index,Turbo Put Warrant,30.06.21,CHF,5.532999992,5.543000221
Warrant mit Knock-Out,59794341,,CH0597943411,NASDAQ 100 Index,Turbo Put Warrant,30.03.21,CHF,6.374000072,6.383999825
Warrant mit Knock-Out,59794340,,CH0597943403,NASDAQ 100 Index,Turbo Put Warrant,30.03.21,CHF,5.929999828,5.940000057
Warrant mit Knock-Out,59794339,,CH0597943395,NASDAQ 100 Index,Turbo Put Warrant,30.03.21,CHF,5.481999874,5.492000103
Warrant mit Knock-Out,59794334,,CH0597943346,Uber Technologies Inc,Open End Turbo Call Warrant,Open End,CHF,0.479999989,0.5
Warrant mit Knock-Out,59794333,,CH0597943338,Uber Technologies Inc,Open End Turbo Call Warrant,Open End,CHF,0.430000007,0.449999988
Warrant mit Knock-Out,59794328,,CH0597943288,Pfizer,Open End Turbo Call Warrant,Open End,CHF,0.533999979,0.54400003
Warrant mit Knock-Out,59794324,,CH0597943247,Freeport McMoRan,Open End Turbo Call Warrant,Open End,CHF,0.388000011,0.398000002
Warrant mit Knock-Out,59794323,,CH0597943239,Freeport McMoRan,Open End Turbo Call Warrant,Open End,CHF,0.296000004,0.305999994
Warrant mit Knock-Out,59794320,,CH0597943205,Bank of America,Open End Turbo Call Warrant,Open End,CHF,0.179000005,0.188999996
Warrant mit Knock-Out,59794318,,CH0597943189,Barrick Gold,Open End Turbo Call Warrant,Open End,CHF,0.60799998,0.617999971
Warrant mit Knock-Out,59794317,,CH0597943171,Barrick Gold,Open End Turbo Call Warrant,Open End,CHF,0.425000012,0.435000002
Warrant mit Knock-Out,59794316,,CH0597943163,Berkshire Hathaway-B-,Open End Turbo Put Warrant,Open End,CHF,0.361999989,0.372000009
Warrant mit Knock-Out,59794313,,CH0597943130,Tesla Inc,Open End Turbo Put Warrant,Open End,CHF,1.018000007,1.027999997
Warrant mit Knock-Out,59794311,,CH0597943114,PayPal,Open End Turbo Put Warrant,Open End,CHF,3.017999887,3.028000116
Warrant mit Knock-Out,59794310,,CH0597943106,PayPal,Open End Turbo Put Warrant,Open End,CHF,2.542000055,2.552000046
Warrant mit Knock-Out,59794309,,CH0597943098,PayPal,Open End Turbo Put Warrant,Open End,CHF,2.078999996,2.088999987
Warrant mit Knock-Out,59794306,,CH0597943064,Netflix,Open End Turbo Put Warrant,Open End,CHF,0.136000007,0.145999998
Warrant mit Knock-Out,59794304,,CH0597943049,Newmont Goldcorp,Open End Turbo Put Warrant,Open End,CHF,0.324999988,0.335000008
Warrant mit Knock-Out,59794303,,CH0597943031,Newmont Goldcorp,Open End Turbo Put Warrant,Open End,CHF,0.145999998,0.156000003
Warrant mit Knock-Out,59794302,,CH0597943023,Microsoft,Open End Turbo Put Warrant,Open End,CHF,2.927000046,2.937000036
Warrant mit Knock-Out,59794301,,CH0597943015,Microsoft,Open End Turbo Put Warrant,Open End,CHF,0.907999992,0.917999983
Warrant mit Knock-Out,59794173,,CH0597941738,JPMorgan Chase,Open End Turbo Call Warrant,Open End,CHF,0.672999978,0.683000028
Warrant mit Knock-Out,59794169,,CH0597941696,NVIDIA Corp,Open End Turbo Put Warrant,Open End,CHF,6.020999908,6.031000137
Warrant mit Knock-Out,59794168,,CH0597941688,NVIDIA Corp,Open End Turbo Put Warrant,Open End,CHF,5.006999969,5.017000198
Warrant mit Knock-Out,59794167,,CH0597941670,NVIDIA Corp,Open End Turbo Put Warrant,Open End,CHF,4.090000153,4.099999905
Warrant mit Knock-Out,59794166,,CH0597941662,NVIDIA Corp,Open End Turbo Put Warrant,Open End,CHF,3.155999899,3.165999889
Warrant mit Knock-Out,59794164,,CH0597941647,Exxon Mobil,Open End Turbo Put Warrant,Open End,CHF,0.841000021,0.851000011
Warrant mit Knock-Out,59794163,,CH0597941639,Exxon Mobil,Open End Turbo Put Warrant,Open End,CHF,0.38499999,0.395000011
Warrant mit Knock-Out,59794162,,CH0597941621,Tesla Inc,Open End Turbo Put Warrant,Open End,CHF,0.57099998,0.58099997
Warrant mit Knock-Out,59794159,,CH0597941597,PayPal,Open End Turbo Put Warrant,Open End,CHF,1.667000055,1.677000046
Warrant mit Knock-Out,59794158,,CH0597941589,PayPal,Open End Turbo Put Warrant,Open End,CHF,1.197999954,1.207999945
Warrant mit Knock-Out,59794157,,CH0597941571,PayPal,Open End Turbo Put Warrant,Open End,CHF,0.73299998,0.742999971
Warrant mit Knock-Out,59794154,,CH0597941548,Procter & Gamble,Open End Turbo Put Warrant,Open End,CHF,0.584999979,0.595000029
Warrant mit Knock-Out,59794152,,CH0597941522,Nike,Open End Turbo Put Warrant,Open End,CHF,0.684000015,0.694000006
Warrant mit Knock-Out,59794151,,CH0597941514,Nike,Open End Turbo Put Warrant,Open End,CHF,0.501999974,0.512000024
Warrant mit Knock-Out,59794150,,CH0597941506,Nike,Open End Turbo Put Warrant,Open End,CHF,0.32100001,0.331
Warrant mit Knock-Out,59794147,,CH0597941472,Microsoft,Open End Turbo Put Warrant,Open End,CHF,0.741999984,0.751999974
Warrant mit Knock-Out,59794146,,CH0597941464,Microsoft,Open End Turbo Put Warrant,Open End,CHF,0.559000015,0.569000006
Warrant mit Knock-Out,59794145,,CH0597941456,Microsoft,Open End Turbo Put Warrant,Open End,CHF,0.375999987,0.386000007
Warrant mit Knock-Out,59794141,,CH0597941415,McDonald's,Open End Turbo Put Warrant,Open End,CHF,0.039999999,0.050000001
Warrant mit Knock-Out,59794140,,CH0597941407,Johnson & Johnson,Open End Turbo Put Warrant,Open End,CHF,0.050999999,0.061000001
Warrant mit Knock-Out,59794139,,CH0597941399,Goldman Sachs,Open End Turbo Put Warrant,Open End,CHF,0.426999986,0.437000006
Warrant mit Knock-Out,59794138,,CH0597941381,Goldman Sachs,Open End Turbo Put Warrant,Open End,CHF,0.152999997,0.163000003
Warrant mit Knock-Out,59794137,,CH0597941373,Alphabet Inc. C,Open End Turbo Put Warrant,Open End,CHF,0.096000001,0
Warrant mit Knock-Out,59794136,,CH0597941365,Gilead,Open End Turbo Put Warrant,Open End,CHF,0.174999997,0.185000002
Warrant mit Knock-Out,59794135,,CH0597941357,General Electric,Open End Turbo Put Warrant,Open End,CHF,0.111000001,0.150000006
Warrant mit Knock-Out,59794134,,CH0597941340,Freeport McMoRan,Open End Turbo Put Warrant,Open End,CHF,0.702000022,0.712000012
Warrant mit Knock-Out,59794133,,CH0597941332,Freeport McMoRan,Open End Turbo Put Warrant,Open End,CHF,0.620999992,0.630999982
Warrant mit Knock-Out,59794132,,CH0597941324,Freeport McMoRan,Open End Turbo Put Warrant,Open End,CHF,0.518999994,0.528999984
Warrant mit Knock-Out,59794131,,CH0597941316,Freeport McMoRan,Open End Turbo Put Warrant,Open End,CHF,0.335999995,0.345999986
Mini-Future,59793914,,CH0597939146,EUR/GBP,Short Mini-Future,Open End,CHF,0.324000001,0.326000005
Mini-Future,59793913,,CH0597939138,EUR/GBP,Short Mini-Future,Open End,CHF,0.25999999,0.261999995
Warrant mit Knock-Out,59793911,,CH0597939112,EUR/JPY,Open End Turbo Call Warrant,Open End,CHF,0.219999999,0.222000003
Warrant mit Knock-Out,59793910,,CH0597939104,EUR/JPY,Open End Turbo Call Warrant,Open End,CHF,0.178000003,0.180000007
Mini-Future,59793908,,CH0597939088,EUR/CHF,Short Mini-Future,Open End,CHF,0.495999992,0.515999973
Mini-Future,59793907,,CH0597939070,EUR/CHF,Short Mini-Future,Open End,CHF,0.444999993,0.465000004
Mini-Future,59793906,,CH0597939062,EUR/CHF,Short Mini-Future,Open End,CHF,0.344999999,0.36500001
Mini-Future,59793905,,CH0597939054,EUR/CHF,Short Mini-Future,Open End,CHF,0.305000007,0.324999988
Mini-Future,59793904,,CH0597939047,EUR/CHF,Short Mini-Future,Open End,CHF,0.284999996,0.305000007
Mini-Future,59793903,,CH0597939039,EUR/CHF,Short Mini-Future,Open End,CHF,0.264999986,0.284999996
Mini-Future,59793902,,CH0597939021,EUR/CHF,Short Mini-Future,Open End,CHF,0.245000005,0.264999986
Mini-Future,59793901,,CH0597939013,EUR/CHF,Short Mini-Future,Open End,CHF,0.224999994,0.245000005
Mini-Future,59793900,,CH0597939005,EUR/CHF,Short Mini-Future,Open End,CHF,0.204999998,0.224999994
Mini-Future,59793899,,CH0597938999,EUR/CHF,Short Mini-Future,Open End,CHF,0.186000004,0.206
Mini-Future,59793898,,CH0597938981,EUR/CHF,Short Mini-Future,Open End,CHF,0.165999994,0.186000004
Constant Leverage,59793887,L5TESU,CH0597938874,Tesla Inc,5x Long Faktor Zertifikat,Open End,CHF,4.81,4.84
Constant Leverage,59793886,S8VOLU,CH0597938866,Volkswagen VZ,8x Short Faktor Zertifikat,Open End,CHF,4.03,4.13
Constant Leverage,59793885,S8DEBU,CH0597938858,Deutsche Bank,8x Short Faktor Zertifikat,Open End,CHF,2.85,2.95
Warrant mit Knock-Out,59793760,,CH0597937603,EUR/GBP,Open End Turbo Put Warrant,Open End,CHF,0.270000011,0.272000015
